uid,iid,rating
1366,2907,4.0
2230,2908,4.0
1909,2908,4.0
615,2908,5.0
284,2908,5.0
1892,2909,5.0
387,2909,4.0
1578,2909,5.0
1062,2909,5.0
1292,2909,5.0
1751,2909,5.0
2501,2909,5.0
314,2910,5.0
1265,2910,5.0
989,2910,4.0
387,2911,5.0
905,2911,5.0
565,2912,5.0
889,2912,5.0
2277,2912,4.0
100,2912,5.0
2230,2913,4.0
1909,2913,4.0
1045,2913,4.0
3167,2913,3.0
1584,2913,5.0
18,2913,4.0
496,2913,3.0
150,2913,4.0
1519,2913,5.0
1173,2913,5.0
2334,2913,5.0
2612,2914,5.0
410,2914,5.0
2318,2915,5.0
565,2915,5.0
1303,2915,5.0
1933,2915,5.0
2076,2915,3.0
1704,2915,5.0
353,2915,4.0
2907,2915,5.0
1708,2915,5.0
1609,2915,4.0
2730,2915,5.0
1306,2916,5.0
2265,2916,5.0
426,2916,1.0
2210,2916,1.0
2374,2917,2.0
1740,2917,2.0
2301,2917,3.0
2342,2917,4.0
1879,2917,4.0
892,2917,5.0
2447,2917,4.0
1499,2917,4.0
266,2917,4.0
1852,2917,3.0
555,2917,3.0
2577,2917,5.0
2374,2918,2.0
1282,2918,3.0
2178,2918,5.0
892,2918,5.0
2170,2918,4.0
1499,2918,4.0
260,2918,4.0
692,2919,1.0
419,2919,5.0
2046,2919,3.0
1282,2920,4.0
625,2920,5.0
3045,2920,5.0
645,2920,5.0
14,2920,5.0
1941,2920,3.0
2410,2920,5.0
2935,2920,5.0
260,2920,5.0
211,2920,5.0
291,2920,5.0
1941,2921,2.0
1289,2922,4.0
2028,2923,5.0
199,2923,5.0
1375,2923,5.0
2178,2923,5.0
892,2923,5.0
2170,2923,4.0
1499,2923,5.0
542,2923,4.0
266,2923,5.0
2241,2923,5.0
1258,2923,5.0
2577,2923,5.0
1951,2923,5.0
846,2924,5.0
3147,2924,5.0
2642,2924,2.0
646,2924,4.0
2349,2925,5.0
3014,2926,5.0
693,2926,5.0
1398,2927,5.0
1378,2927,5.0
625,2928,5.0
3165,2928,5.0
3330,2928,4.0
1628,2928,5.0
124,2928,5.0
2237,2928,4.0
493,2928,1.0
56,2929,5.0
1584,2929,5.0
3204,2929,4.0
117,2929,4.0
3048,2930,5.0
2157,2930,5.0
1197,2930,5.0
3308,2930,5.0
182,2930,5.0
802,2930,5.0
3314,2931,5.0
1924,2931,1.0
2524,2932,5.0
2553,2932,5.0
2859,2932,5.0
1799,2932,5.0
3325,2933,5.0
1216,2933,5.0
1031,2933,5.0
2671,2933,5.0
333,2933,5.0
1940,2933,5.0
2097,2933,4.0
1920,2933,4.0
2740,2933,5.0
1183,2933,5.0
3347,2933,5.0
260,2933,5.0
2861,2934,5.0
1960,2934,2.0
23,2934,4.0
822,2935,4.0
3336,2935,5.0
822,2936,5.0
1895,2936,2.0
134,2936,5.0
2767,2936,5.0
2581,2936,5.0
2901,2936,4.0
2481,2937,4.0
1417,2937,5.0
1855,2937,5.0
2796,2937,5.0
2479,2938,4.0
2544,2938,5.0
1982,2938,5.0
2317,2938,4.0
1860,2938,5.0
1396,2938,5.0
276,2938,4.0
1167,2938,5.0
1704,2938,5.0
1484,2938,5.0
602,2938,4.0
2712,2938,5.0
864,2938,5.0
1931,2938,5.0
308,2938,4.0
179,2938,5.0
1914,2938,4.0
1978,2938,5.0
1681,2939,5.0
2208,2939,3.0
1438,2940,1.0
2695,2940,4.0
2992,2940,3.0
900,2940,5.0
2531,2940,5.0
1529,2940,5.0
2693,2940,4.0
1222,2941,4.0
107,2942,3.0
70,2942,5.0
3072,2942,5.0
1201,2943,5.0
933,2943,5.0
549,2943,5.0
386,2943,5.0
2756,2944,5.0
1552,2945,1.0
355,2945,4.0
2181,2945,5.0
1862,2945,2.0
2152,2945,3.0
1966,2945,2.0
804,2945,5.0
1250,2946,1.0
182,2946,1.0
1417,2946,5.0
3002,2947,5.0
1387,2947,5.0
1659,2948,2.0
2473,2948,5.0
1719,2948,4.0
2538,2948,5.0
2340,2948,5.0
2907,2949,2.0
297,2950,4.0
2194,2950,5.0
3125,2950,5.0
2171,2950,5.0
2535,2950,5.0
2678,2950,3.0
563,2950,5.0
1103,2950,5.0
2309,2950,5.0
2284,2950,3.0
2959,2950,4.0
2370,2950,5.0
1146,2950,5.0
362,2950,5.0
1799,2950,5.0
1534,2950,4.0
1731,2950,3.0
2062,2950,3.0
2903,2950,5.0
291,2950,5.0
2021,2951,5.0
463,2951,4.0
3261,2952,5.0
2582,2952,5.0
2344,2953,5.0
2250,2954,4.0
954,2954,5.0
2854,2954,5.0
2035,2954,5.0
2209,2955,4.0
823,2955,4.0
2035,2955,4.0
680,2956,5.0
1259,2956,5.0
1602,2956,5.0
3365,2956,5.0
625,2956,5.0
1050,2956,5.0
756,2956,5.0
14,2956,5.0
2835,2956,5.0
224,2956,4.0
295,2956,5.0
2130,2956,5.0
183,2956,5.0
2607,2956,5.0
1512,2957,5.0
1093,2957,1.0
2128,2957,4.0
2496,2957,5.0
1265,2957,5.0
2750,2958,5.0
1406,2958,3.0
2156,2959,3.0
1983,2959,5.0
3165,2960,5.0
2366,2961,5.0
424,2961,5.0
2734,2961,5.0
2796,2961,4.0
1767,2962,4.0
1139,2962,5.0
2651,2962,5.0
2227,2963,5.0
2179,2964,5.0
1583,2964,5.0
2341,2965,5.0
1797,2966,5.0
3352,2966,5.0
636,2966,4.0
2591,2966,5.0
2610,2967,5.0
2434,2967,5.0
2174,2967,5.0
1622,2967,3.0
1568,2968,5.0
935,2968,5.0
1420,2968,5.0
618,2968,5.0
2818,2968,3.0
2501,2968,4.0
955,2969,5.0
2440,2969,4.0
2067,2969,4.0
2811,2970,5.0
533,2970,4.0
2342,2970,5.0
714,2970,4.0
1427,2970,2.0
2609,2970,4.0
2831,2970,5.0
795,2970,5.0
3079,2970,4.0
2465,2970,4.0
2756,2971,2.0
46,2971,4.0
307,2971,5.0
888,2971,2.0
397,2972,5.0
746,2972,4.0
2839,2972,3.0
771,2972,4.0
311,2972,4.0
291,2972,5.0
1925,2973,5.0
923,2973,5.0
1005,2973,5.0
2854,2973,3.0
829,2973,5.0
55,2973,5.0
148,2974,5.0
2208,2975,4.0
2988,2976,5.0
3073,2976,4.0
2284,2976,5.0
2491,2976,4.0
2329,2976,3.0
2903,2976,5.0
321,2977,5.0
1587,2977,5.0
524,2977,5.0
425,2977,4.0
3326,2977,3.0
665,2977,3.0
15,2977,5.0
1049,2977,5.0
30,2977,5.0
3042,2977,4.0
123,2977,5.0
1663,2977,4.0
145,2977,4.0
1100,2977,2.0
2890,2977,5.0
2764,2977,5.0
35,2977,4.0
358,2977,5.0
547,2977,5.0
302,2977,5.0
944,2977,2.0
2900,2977,5.0
340,2977,5.0
3194,2977,5.0
2910,2977,3.0
1371,2977,4.0
95,2977,5.0
2125,2978,5.0
1881,2979,5.0
1421,2979,4.0
2354,2980,4.0
1329,2980,5.0
1942,2980,5.0
2127,2980,3.0
2563,2980,3.0
3162,2980,5.0
471,2980,5.0
2833,2980,5.0
1937,2980,5.0
1665,2980,5.0
3290,2981,5.0
280,2981,5.0
2827,2981,4.0
503,2981,4.0
2514,2981,5.0
1419,2981,4.0
1173,2981,5.0
1813,2982,5.0
2839,2982,4.0
2501,2982,3.0
2690,2982,5.0
2226,2983,5.0
132,2983,5.0
1166,2983,5.0
2925,2983,5.0
2919,2983,5.0
3169,2983,5.0
1042,2983,4.0
2137,2984,5.0
178,2984,5.0
2925,2984,5.0
794,2984,5.0
1824,2985,5.0
1334,2985,5.0
2396,2985,3.0
1329,2985,5.0
926,2985,5.0
1942,2985,5.0
1127,2985,5.0
3367,2985,4.0
3162,2985,5.0
471,2985,5.0
2536,2985,4.0
2770,2985,5.0
1964,2985,5.0
622,2985,5.0
2377,2985,4.0
2198,2985,5.0
2181,2985,5.0
3275,2985,5.0
220,2985,4.0
258,2985,5.0
3063,2985,5.0
886,2986,2.0
2833,2986,5.0
2636,2987,5.0
1268,2987,5.0
317,2987,4.0
3282,2988,5.0
484,2988,5.0
1299,2988,5.0
3339,2988,5.0
277,2988,3.0
353,2988,4.0
1694,2988,5.0
1719,2988,1.0
2789,2989,5.0
1602,2989,5.0
509,2989,4.0
2691,2990,3.0
483,2991,4.0
1124,2991,1.0
684,2992,5.0
1016,2993,4.0
3346,2993,5.0
1688,2993,5.0
1796,2994,5.0
1350,2994,5.0
2243,2994,5.0
1387,2994,5.0
2568,2994,5.0
2183,2995,5.0
2210,2995,5.0
2857,2995,5.0
1911,2996,5.0
2688,2996,5.0
1570,2997,5.0
2621,2997,5.0
27,2997,4.0
920,2997,5.0
854,2997,5.0
721,2997,5.0
936,2997,5.0
2171,2998,5.0
2836,2998,5.0
2448,2999,5.0
2354,2999,4.0
3215,2999,2.0
3054,2999,3.0
1191,2999,3.0
2471,2999,5.0
151,2999,5.0
182,2999,5.0
2676,2999,5.0
378,2999,5.0
251,3000,5.0
1699,3000,5.0
634,3000,5.0
872,3001,4.0
1510,3001,5.0
1443,3001,5.0
682,3001,5.0
1394,3001,5.0
465,3001,5.0
2650,3001,1.0
3037,3002,5.0
2425,3002,4.0
3288,3003,5.0
1661,3003,4.0
2150,3003,5.0
1927,3003,4.0
1653,3003,5.0
1522,3003,4.0
1677,3003,4.0
679,3003,5.0
849,3003,3.0
502,3003,3.0
2501,3003,2.0
432,3003,5.0
1327,3004,5.0
135,3004,5.0
800,3004,4.0
1633,3004,5.0
1127,3004,5.0
2823,3004,5.0
264,3004,2.0
1140,3004,3.0
2955,3005,3.0
1394,3005,5.0
465,3005,1.0
2366,3006,5.0
1733,3006,4.0
2839,3006,5.0
419,3006,4.0
829,3006,3.0
1773,3007,3.0
536,3007,4.0
943,3007,5.0
614,3007,5.0
1527,3007,3.0
2391,3007,5.0
1326,3007,5.0
1919,3007,3.0
71,3008,5.0
1612,3008,5.0
1433,3008,4.0
2186,3008,5.0
3354,3008,5.0
2934,3008,5.0
1950,3008,5.0
1822,3008,5.0
1309,3008,5.0
2982,3008,5.0
1648,3008,4.0
1609,3008,5.0
3206,3008,4.0
3142,3008,5.0
2176,3009,5.0
631,3009,3.0
3058,3009,4.0
1612,3010,5.0
2274,3010,5.0
973,3010,5.0
2139,3011,5.0
1186,3011,5.0
1636,3012,2.0
1953,3012,1.0
2208,3012,4.0
1341,3013,5.0
4,3014,2.0
2829,3014,5.0
3296,3014,5.0
3137,3014,5.0
893,3014,5.0
2286,3014,5.0
2903,3014,4.0
1488,3015,5.0
2291,3015,3.0
286,3015,5.0
1303,3015,5.0
771,3015,4.0
2649,3015,3.0
2062,3015,4.0
2334,3015,5.0
861,3016,5.0
48,3016,5.0
3067,3017,5.0
771,3017,5.0
776,3018,4.0
2501,3018,5.0
348,3019,4.0
660,3019,4.0
270,3020,5.0
1437,3020,4.0
2032,3021,5.0
2227,3021,5.0
2663,3021,5.0
1294,3021,5.0
3251,3022,4.0
1362,3022,3.0
3190,3022,3.0
2262,3022,4.0
1334,3023,4.0
1700,3023,5.0
975,3024,4.0
2417,3024,5.0
1250,3024,3.0
538,3024,5.0
2956,3025,4.0
1377,3025,5.0
1951,3025,3.0
578,3026,5.0
3350,3026,4.0
1177,3026,5.0
1131,3026,3.0
2398,3026,4.0
3228,3026,5.0
428,3027,4.0
1473,3027,5.0
1593,3027,5.0
746,3027,5.0
1197,3027,5.0
1705,3027,5.0
263,3027,4.0
3148,3028,3.0
1194,3028,4.0
1075,3028,3.0
1050,3028,5.0
478,3028,2.0
1992,3028,1.0
365,3028,5.0
2352,3029,4.0
1268,3029,3.0
697,3029,5.0
1826,3030,5.0
2294,3030,3.0
1753,3030,5.0
543,3030,5.0
3292,3030,5.0
1628,3030,5.0
3112,3030,4.0
1596,3031,5.0
2342,3031,4.0
2041,3031,4.0
1881,3031,5.0
1831,3032,5.0
2378,3032,5.0
2141,3032,5.0
3192,3032,5.0
2464,3032,4.0
980,3032,5.0
1501,3033,5.0
2243,3033,4.0
470,3033,5.0
926,3034,4.0
1074,3034,5.0
3181,3034,1.0
1950,3034,5.0
2646,3034,4.0
626,3034,5.0
11,3035,5.0
1280,3035,5.0
2848,3035,5.0
1049,3035,4.0
363,3035,5.0
492,3035,5.0
3364,3035,5.0
489,3035,5.0
2292,3036,5.0
319,3037,5.0
2318,3037,5.0
2580,3037,5.0
3064,3037,4.0
3352,3038,5.0
1187,3038,5.0
2993,3038,3.0
470,3038,5.0
2004,3039,5.0
26,3039,4.0
2175,3039,5.0
2140,3039,4.0
319,3039,5.0
494,3039,5.0
8,3039,5.0
2862,3039,3.0
501,3039,5.0
1361,3039,5.0
2023,3039,5.0
2338,3039,5.0
1508,3039,5.0
2863,3039,5.0
3093,3039,5.0
2198,3039,5.0
1371,3039,5.0
1858,3039,5.0
936,3039,5.0
309,3040,5.0
2318,3040,5.0
3133,3040,4.0
1756,3040,5.0
361,3040,3.0
995,3040,5.0
802,3040,5.0
261,3040,5.0
1472,3040,5.0
3305,3040,5.0
905,3040,5.0
1324,3040,5.0
1129,3040,5.0
999,3041,5.0
2936,3041,4.0
3166,3041,5.0
424,3042,5.0
2979,3042,4.0
1874,3042,3.0
629,3042,5.0
1890,3042,5.0
2540,3042,3.0
49,3042,5.0
2004,3043,3.0
475,3043,4.0
1573,3043,5.0
2580,3043,5.0
706,3043,4.0
58,3043,4.0
243,3043,4.0
212,3044,5.0
533,3044,4.0
1970,3044,5.0
3209,3044,5.0
1677,3044,5.0
2496,3044,5.0
2787,3044,5.0
1345,3044,5.0
2112,3045,5.0
2350,3045,5.0
1585,3045,5.0
2636,3046,5.0
1722,3046,4.0
2498,3046,5.0
670,3047,5.0
598,3047,5.0
2715,3047,5.0
2155,3047,5.0
19,3047,5.0
178,3047,5.0
2082,3047,4.0
1521,3047,4.0
2552,3047,4.0
144,3047,4.0
1445,3048,4.0
1315,3048,5.0
313,3048,4.0
1450,3048,5.0
3256,3049,5.0
2631,3049,5.0
3115,3050,1.0
533,3050,5.0
42,3050,4.0
47,3050,5.0
3326,3051,5.0
723,3051,2.0
1539,3051,5.0
2903,3052,5.0
3336,3053,4.0
353,3053,5.0
1431,3053,5.0
3303,3053,3.0
1886,3053,4.0
2531,3053,1.0
319,3054,4.0
2617,3055,2.0
75,3055,1.0
825,3055,1.0
1261,3055,2.0
1332,3055,2.0
322,3055,5.0
2370,3056,5.0
381,3056,2.0
2623,3056,3.0
1208,3057,5.0
1659,3058,4.0
2128,3058,3.0
2764,3058,5.0
1067,3058,4.0
1572,3059,4.0
1982,3060,5.0
3150,3060,5.0
2016,3061,5.0
2425,3062,5.0
2741,3062,1.0
2904,3063,5.0
507,3063,4.0
1176,3064,5.0
445,3064,5.0
3012,3064,5.0
1900,3064,5.0
1335,3064,4.0
1419,3065,5.0
2047,3065,5.0
805,3066,4.0
581,3066,5.0
871,3066,5.0
1557,3066,5.0
3013,3066,4.0
894,3066,3.0
2674,3066,4.0
3135,3066,4.0
1533,3066,4.0
476,3066,5.0
2405,3066,2.0
1721,3066,4.0
259,3066,5.0
3214,3066,3.0
3000,3066,5.0
2404,3066,3.0
1078,3067,1.0
963,3067,5.0
1670,3067,5.0
203,3068,5.0
4,3069,3.0
2800,3069,5.0
2211,3069,3.0
2333,3069,5.0
1808,3069,5.0
3231,3069,5.0
2749,3070,4.0
1911,3070,5.0
2656,3070,5.0
1227,3071,3.0
3342,3071,5.0
1342,3072,2.0
982,3072,5.0
1624,3073,4.0
726,3073,5.0
3341,3073,5.0
1031,3073,4.0
2823,3073,5.0
19,3073,5.0
2053,3073,4.0
2079,3073,3.0
3363,3073,5.0
2123,3073,4.0
2033,3074,5.0
2816,3075,5.0
1686,3075,2.0
2060,3075,5.0
786,3076,5.0
1705,3076,5.0
2418,3077,3.0
1132,3078,5.0
493,3078,5.0
2824,3079,5.0
2523,3079,4.0
1665,3079,2.0
107,3080,5.0
2057,3081,5.0
1787,3081,4.0
2749,3082,2.0
1661,3082,4.0
2321,3082,5.0
214,3082,5.0
2731,3082,5.0
2769,3083,4.0
2716,3083,5.0
267,3083,4.0
1034,3083,5.0
2274,3084,5.0
1454,3084,5.0
1098,3084,1.0
2481,3085,5.0
2367,3086,5.0
742,3086,5.0
540,3087,5.0
1725,3088,5.0
2561,3088,4.0
481,3088,5.0
177,3089,5.0
2292,3089,4.0
3315,3089,1.0
1112,3089,5.0
1455,3089,3.0
2608,3089,5.0
2688,3089,5.0
827,3089,4.0
1207,3089,4.0
581,3090,4.0
2808,3090,5.0
994,3090,5.0
2000,3090,5.0
3,3090,5.0
2740,3090,3.0
445,3090,5.0
1074,3090,5.0
3006,3091,1.0
2832,3091,4.0
1276,3091,5.0
635,3091,2.0
1986,3091,5.0
2841,3091,5.0
2425,3091,4.0
1447,3091,4.0
1784,3091,5.0
1515,3091,2.0
319,3092,5.0
1881,3092,4.0
2692,3092,4.0
2345,3093,5.0
2151,3093,5.0
41,3094,5.0
324,3094,5.0
135,3094,4.0
2483,3094,5.0
2756,3094,5.0
3019,3094,5.0
1964,3094,4.0
2271,3094,4.0
1041,3094,5.0
2730,3094,3.0
619,3094,5.0
293,3095,4.0
661,3096,5.0
3293,3096,4.0
490,3096,5.0
1602,3096,5.0
2862,3096,3.0
867,3096,5.0
465,3096,5.0
205,3096,5.0
159,3096,5.0
3247,3096,5.0
1894,3096,5.0
2339,3096,4.0
2588,3096,5.0
2802,3096,2.0
2047,3096,5.0
2323,3096,5.0
265,3097,4.0
183,3097,5.0
2862,3098,4.0
978,3098,5.0
159,3098,5.0
1613,3098,4.0
923,3099,4.0
1371,3099,3.0
34,3100,5.0
1087,3100,5.0
3030,3100,5.0
3251,3101,5.0
685,3101,4.0
531,3101,5.0
2261,3101,2.0
1189,3101,4.0
3333,3102,5.0
2463,3103,5.0
2592,3103,4.0
3013,3103,4.0
1416,3103,5.0
1139,3103,5.0
2748,3103,5.0
1380,3103,5.0
953,3103,2.0
3200,3103,1.0
307,3103,5.0
247,3103,2.0
631,3103,3.0
3221,3103,1.0
2686,3103,1.0
230,3104,5.0
1250,3104,4.0
3101,3104,5.0
2063,3105,4.0
3063,3105,4.0
71,3106,5.0
1645,3106,5.0
2273,3106,5.0
3338,3106,5.0
2459,3106,5.0
2418,3107,5.0
20,3107,5.0
2482,3107,5.0
65,3107,3.0
502,3107,5.0
1417,3107,5.0
309,3108,5.0
803,3108,2.0
1701,3108,3.0
640,3109,4.0
861,3109,5.0
299,3110,5.0
2228,3110,5.0
1528,3110,5.0
355,3111,4.0
2181,3111,5.0
66,3111,4.0
3326,3112,5.0
2402,3112,4.0
2940,3112,4.0
1579,3112,3.0
1826,3112,5.0
2548,3112,5.0
511,3112,4.0
2770,3112,5.0
21,3112,5.0
967,3112,5.0
1523,3112,4.0
3267,3112,5.0
996,3112,5.0
251,3113,5.0
1139,3113,2.0
2634,3113,5.0
3,3114,5.0
1405,3115,5.0
1605,3116,5.0
2762,3116,5.0
1243,3116,5.0
355,3116,4.0
2732,3116,5.0
1352,3116,5.0
891,3116,5.0
2897,3116,4.0
1010,3116,5.0
1387,3116,4.0
1775,3116,5.0
1422,3116,5.0
2335,3116,5.0
1280,3117,5.0
405,3117,5.0
1545,3117,3.0
161,3117,5.0
1243,3117,5.0
2178,3117,5.0
3242,3117,5.0
3343,3117,5.0
3047,3117,5.0
636,3117,4.0
1422,3117,5.0
1358,3117,5.0
2276,3118,4.0
857,3119,5.0
1001,3119,4.0
1285,3120,5.0
6,3121,2.0
883,3121,4.0
692,3121,3.0
2750,3121,4.0
3365,3121,4.0
779,3121,4.0
2944,3121,3.0
3168,3121,1.0
1102,3121,5.0
2284,3121,4.0
2560,3121,4.0
2959,3121,4.0
2534,3121,3.0
594,3121,4.0
1894,3121,5.0
642,3121,5.0
2454,3121,4.0
2121,3121,4.0
1737,3121,5.0
918,3122,4.0
2967,3122,1.0
2887,3122,5.0
277,3122,4.0
730,3122,4.0
432,3122,4.0
1517,3122,5.0
727,3123,3.0
699,3123,5.0
596,3123,1.0
575,3123,1.0
894,3123,4.0
2766,3123,1.0
2161,3124,4.0
2960,3124,5.0
1380,3124,5.0
2075,3125,1.0
3212,3125,5.0
1787,3125,5.0
392,3126,5.0
2095,3127,5.0
2362,3127,4.0
1733,3127,5.0
2578,3127,5.0
2077,3127,5.0
1154,3127,4.0
2150,3127,5.0
4,3127,5.0
411,3127,1.0
870,3127,5.0
142,3127,5.0
1687,3127,5.0
1088,3127,5.0
2713,3127,3.0
2536,3127,4.0
2320,3127,5.0
2877,3127,4.0
2048,3127,5.0
1048,3127,5.0
3047,3127,5.0
2329,3127,5.0
3316,3127,5.0
108,3127,2.0
2649,3127,5.0
2927,3127,5.0
114,3128,5.0
2050,3128,4.0
1171,3129,1.0
3184,3129,5.0
2256,3129,3.0
1638,3129,5.0
1211,3129,4.0
888,3129,4.0
636,3129,4.0
2996,3129,5.0
1799,3129,5.0
67,3130,1.0
2500,3130,4.0
1924,3130,4.0
2451,3131,5.0
853,3131,5.0
18,3131,2.0
2555,3131,4.0
783,3132,3.0
1807,3133,3.0
2663,3133,5.0
97,3133,5.0
142,3133,4.0
90,3133,3.0
2847,3133,2.0
754,3133,2.0
1928,3134,5.0
3353,3134,1.0
2535,3134,5.0
1232,3134,5.0
779,3134,5.0
1607,3134,5.0
2037,3134,5.0
1952,3134,5.0
3188,3134,5.0
1109,3134,5.0
2649,3134,4.0
1214,3134,5.0
2577,3134,5.0
2761,3135,5.0
3152,3135,5.0
2514,3135,5.0
1454,3135,5.0
2041,3136,5.0
352,3136,5.0
1082,3136,3.0
911,3136,3.0
41,3137,5.0
3219,3137,5.0
1067,3137,5.0
1290,3137,4.0
679,3137,5.0
2039,3137,5.0
439,3137,5.0
1437,3137,5.0
2480,3137,5.0
1189,3137,5.0
489,3137,5.0
291,3137,5.0
2114,3138,5.0
678,3138,5.0
879,3138,2.0
3115,3139,4.0
1768,3139,4.0
868,3140,1.0
302,3140,5.0
2378,3141,5.0
3176,3141,5.0
1627,3141,4.0
2366,3142,5.0
1488,3142,5.0
2463,3142,5.0
1510,3142,5.0
4,3142,5.0
271,3142,5.0
2806,3142,3.0
307,3142,5.0
516,3142,4.0
2857,3143,4.0
1031,3144,5.0
2466,3144,5.0
1066,3144,5.0
2582,3144,5.0
554,3144,4.0
3333,3144,5.0
2719,3144,5.0
493,3144,5.0
1230,3145,5.0
2067,3145,5.0
2888,3145,5.0
1612,3146,5.0
2988,3146,5.0
428,3146,4.0
567,3146,5.0
1912,3146,5.0
2250,3146,4.0
760,3146,5.0
2722,3146,5.0
558,3146,5.0
2173,3146,4.0
3234,3146,5.0
2998,3146,5.0
935,3146,5.0
2711,3146,5.0
2468,3146,5.0
806,3146,5.0
967,3146,4.0
1851,3146,3.0
2280,3146,4.0
487,3146,5.0
558,3147,2.0
1904,3147,5.0
148,3147,5.0
2930,3147,4.0
2408,3148,4.0
1249,3149,5.0
442,3150,5.0
364,3150,5.0
2842,3150,5.0
1635,3150,5.0
597,3150,5.0
641,3150,5.0
2172,3150,5.0
959,3150,5.0
1510,3151,5.0
1199,3151,5.0
3059,3151,5.0
2557,3152,3.0
152,3152,5.0
1427,3153,1.0
1540,3154,5.0
91,3154,5.0
3169,3154,5.0
2411,3155,4.0
500,3155,3.0
922,3155,5.0
1271,3156,5.0
567,3156,5.0
140,3156,5.0
1095,3156,5.0
1378,3157,5.0
2030,3157,4.0
397,3158,5.0
889,3158,5.0
991,3158,2.0
2379,3158,5.0
267,3158,4.0
2499,3159,5.0
2903,3159,5.0
2292,3160,5.0
883,3160,4.0
771,3160,5.0
594,3160,5.0
2729,3161,5.0
2127,3161,3.0
1665,3161,5.0
2417,3162,5.0
2903,3162,4.0
3284,3163,4.0
1839,3163,5.0
181,3164,4.0
2241,3164,2.0
2753,3164,4.0
2368,3164,4.0
3009,3165,5.0
2945,3165,5.0
1914,3165,5.0
2753,3165,5.0
3237,3166,1.0
1677,3166,5.0
984,3166,5.0
2834,3166,4.0
1304,3166,4.0
1244,3166,1.0
989,3166,5.0
640,3167,3.0
620,3168,4.0
1366,3168,3.0
2730,3169,5.0
2501,3169,4.0
3333,3169,5.0
3205,3170,5.0
1768,3170,1.0
1245,3170,5.0
93,3170,5.0
3260,3170,5.0
1050,3170,5.0
1932,3170,5.0
1876,3170,5.0
103,3170,1.0
1680,3170,5.0
589,3170,5.0
2430,3170,4.0
3258,3170,2.0
1343,3171,2.0
167,3171,4.0
572,3171,4.0
2626,3171,3.0
3008,3171,4.0
2077,3172,5.0
3159,3172,5.0
1620,3172,5.0
1376,3172,5.0
1786,3173,5.0
1620,3173,5.0
2979,3173,5.0
2455,3173,5.0
2306,3174,3.0
252,3174,3.0
345,3174,4.0
3254,3174,4.0
886,3174,2.0
295,3174,3.0
2109,3174,4.0
1059,3174,3.0
1741,3174,5.0
421,3174,4.0
1179,3174,5.0
3094,3174,4.0
941,3174,2.0
2237,3174,4.0
1899,3174,5.0
1158,3175,4.0
1693,3175,5.0
2396,3176,3.0
3212,3176,4.0
1450,3176,4.0
655,3177,5.0
1678,3177,4.0
1297,3178,5.0
928,3178,3.0
2587,3178,5.0
2487,3178,5.0
1930,3178,5.0
2023,3178,5.0
465,3178,2.0
2957,3178,3.0
244,3178,4.0
1284,3179,5.0
2412,3179,5.0
1422,3179,5.0
2941,3180,5.0
2726,3180,3.0
1215,3180,5.0
2150,3181,5.0
256,3181,5.0
1821,3181,5.0
1217,3181,5.0
2888,3181,3.0
694,3182,5.0
2671,3183,4.0
1292,3183,4.0
2444,3183,5.0
2408,3184,5.0
1530,3184,5.0
2539,3185,5.0
24,3185,5.0
1627,3185,5.0
922,3185,5.0
2033,3186,5.0
1031,3186,5.0
250,3186,5.0
2500,3186,5.0
593,3186,2.0
2875,3186,5.0
1417,3186,5.0
1905,3187,5.0
1664,3187,5.0
2539,3187,5.0
1088,3187,3.0
1103,3188,5.0
2314,3188,5.0
2300,3188,3.0
185,3189,4.0
1188,3190,4.0
2554,3190,5.0
2393,3190,3.0
1431,3190,5.0
2923,3191,4.0
684,3191,5.0
430,3191,3.0
1679,3191,5.0
1637,3191,3.0
1567,3192,3.0
3288,3193,4.0
987,3193,4.0
868,3194,5.0
590,3194,2.0
2250,3194,4.0
778,3194,5.0
687,3194,5.0
2378,3194,4.0
2944,3194,2.0
1102,3194,5.0
2173,3195,4.0
515,3195,5.0
2494,3195,5.0
2166,3195,5.0
2031,3195,5.0
1293,3196,5.0
2708,3196,3.0
680,3197,4.0
2256,3197,2.0
250,3198,5.0
2637,3198,5.0
3128,3198,3.0
2412,3199,2.0
1158,3200,4.0
1107,3200,4.0
558,3200,5.0
2694,3200,5.0
175,3200,4.0
2745,3201,5.0
2319,3201,4.0
1387,3201,1.0
2828,3202,5.0
3136,3202,5.0
2659,3203,5.0
2972,3203,4.0
3312,3203,3.0
1900,3204,5.0
1270,3205,2.0
1460,3205,4.0
2588,3206,4.0
251,3207,5.0
1445,3207,5.0
1271,3207,5.0
910,3207,5.0
313,3207,4.0
1323,3207,4.0
2026,3207,3.0
2450,3207,4.0
1707,3207,5.0
1775,3207,5.0
742,3207,2.0
427,3208,5.0
1455,3208,3.0
2244,3208,4.0
2425,3208,4.0
2646,3208,4.0
2576,3208,2.0
581,3209,5.0
56,3209,5.0
1497,3209,5.0
853,3209,4.0
2260,3209,3.0
1219,3210,1.0
260,3210,2.0
532,3211,5.0
2132,3211,5.0
19,3211,5.0
2615,3211,5.0
1129,3212,1.0
2132,3213,5.0
2186,3213,5.0
155,3213,5.0
2726,3213,1.0
3083,3213,4.0
1643,3213,4.0
2174,3213,1.0
1041,3213,4.0
2685,3213,2.0
3027,3214,4.0
328,3214,5.0
2342,3214,5.0
620,3214,4.0
971,3214,5.0
1134,3214,4.0
1050,3214,4.0
