uid,iid,rating
862,1395,3.0
3024,1395,4.0
971,1395,4.0
2925,1395,1.0
2210,1395,5.0
1594,1395,5.0
3683,1396,5.0
2849,1396,4.0
3438,1396,5.0
1640,1397,4.0
4079,1397,5.0
2849,1397,4.0
3035,1397,5.0
3220,1398,5.0
3627,1398,5.0
2228,1398,4.0
971,1398,5.0
1512,1398,5.0
643,1398,5.0
1953,1399,5.0
1061,1399,5.0
2763,1399,5.0
3965,1399,5.0
3351,1399,4.0
96,1399,5.0
3979,1399,1.0
1061,1400,4.0
3009,1400,5.0
3901,1400,5.0
643,1400,5.0
3220,1401,3.0
858,1401,5.0
3024,1401,5.0
4268,1402,4.0
643,1402,5.0
1386,1403,5.0
2849,1403,4.0
4268,1403,5.0
1905,1403,5.0
862,1403,4.0
3951,1403,1.0
643,1403,5.0
2202,1404,5.0
1718,1404,5.0
2353,1404,5.0
2598,1404,5.0
1897,1405,5.0
1953,1405,5.0
3220,1405,4.0
2233,1405,5.0
1908,1405,5.0
1837,1405,1.0
176,1405,1.0
2447,1406,2.0
2228,1406,5.0
2885,1406,5.0
643,1406,5.0
1718,1407,5.0
4268,1407,5.0
862,1407,4.0
1231,1407,4.0
523,1408,5.0
3745,1408,5.0
2202,1408,4.0
4012,1408,5.0
3220,1408,4.0
1679,1408,5.0
3294,1408,5.0
11,1408,3.0
1231,1408,5.0
163,1408,5.0
1472,1408,5.0
4268,1409,5.0
2353,1409,5.0
2435,1409,5.0
1594,1409,5.0
643,1409,5.0
1202,1410,3.0
3294,1410,4.0
3024,1410,5.0
3351,1410,2.0
1231,1410,4.0
643,1410,4.0
1591,1410,2.0
1739,1411,3.0
2995,1411,5.0
4074,1411,5.0
2866,1411,5.0
1619,1412,5.0
4145,1412,5.0
3062,1412,5.0
4186,1413,5.0
799,1413,5.0
4050,1413,4.0
2204,1414,5.0
3080,1414,5.0
2557,1414,5.0
3456,1414,4.0
217,1414,5.0
2917,1414,5.0
1038,1414,5.0
1051,1414,5.0
3115,1414,4.0
3415,1414,4.0
3578,1414,1.0
2602,1414,5.0
3277,1414,5.0
2965,1414,5.0
3702,1414,5.0
1806,1414,3.0
2879,1414,5.0
4129,1415,3.0
99,1415,3.0
1313,1415,2.0
1446,1415,5.0
1980,1415,4.0
2204,1416,4.0
1604,1416,5.0
1038,1416,5.0
3513,1416,5.0
3018,1416,5.0
2458,1416,3.0
4047,1416,4.0
3301,1416,5.0
3244,1417,5.0
1897,1417,5.0
3231,1417,4.0
3973,1417,5.0
1399,1417,5.0
527,1417,4.0
2283,1417,4.0
627,1417,4.0
1704,1417,5.0
436,1417,5.0
2486,1417,4.0
4044,1417,5.0
812,1417,5.0
1440,1417,5.0
2094,1417,5.0
3640,1417,5.0
419,1417,5.0
2331,1417,4.0
2914,1417,5.0
2983,1417,5.0
492,1417,3.0
1176,1417,5.0
4040,1417,5.0
386,1417,5.0
3075,1417,3.0
3874,1417,5.0
2092,1417,5.0
3093,1417,5.0
1420,1417,5.0
4011,1417,5.0
448,1417,5.0
1252,1417,5.0
2831,1417,5.0
256,1417,5.0
401,1417,4.0
2554,1417,1.0
3688,1417,5.0
4065,1417,1.0
1442,1417,5.0
3441,1417,4.0
2870,1417,4.0
3916,1417,5.0
2333,1417,5.0
3063,1417,5.0
153,1417,5.0
488,1417,5.0
954,1417,5.0
337,1417,3.0
809,1417,4.0
2209,1417,4.0
4269,1417,5.0
2225,1417,5.0
2389,1417,4.0
2779,1417,5.0
3389,1417,5.0
2045,1417,5.0
4024,1417,5.0
1800,1417,4.0
1821,1417,5.0
15,1417,5.0
4284,1417,3.0
3981,1417,5.0
2731,1417,5.0
2234,1417,5.0
4093,1417,4.0
4047,1417,4.0
778,1417,5.0
392,1417,4.0
1391,1417,5.0
3971,1417,3.0
1932,1417,5.0
699,1417,5.0
3719,1417,3.0
3028,1418,3.0
971,1418,5.0
2442,1418,5.0
1824,1419,5.0
4103,1419,4.0
418,1419,5.0
437,1419,3.0
1897,1419,4.0
2287,1419,5.0
4229,1419,5.0
527,1419,5.0
3002,1419,5.0
1680,1419,4.0
507,1419,4.0
108,1419,4.0
1241,1419,5.0
4204,1419,5.0
739,1419,5.0
3357,1419,5.0
1752,1419,4.0
2292,1419,5.0
2997,1419,4.0
601,1419,5.0
14,1419,2.0
2438,1419,4.0
4044,1419,3.0
2000,1419,5.0
232,1419,4.0
2094,1419,4.0
1882,1419,5.0
1892,1419,5.0
194,1419,3.0
3640,1419,5.0
2484,1419,5.0
419,1419,5.0
3227,1419,4.0
796,1419,4.0
2331,1419,4.0
1176,1419,5.0
3612,1419,5.0
4040,1419,4.0
770,1419,5.0
2313,1419,5.0
2220,1419,1.0
4250,1419,5.0
3021,1419,2.0
1581,1419,5.0
3857,1419,5.0
3103,1419,4.0
1073,1419,4.0
184,1419,5.0
2057,1419,1.0
1502,1419,4.0
958,1419,5.0
644,1419,5.0
1058,1419,5.0
4281,1419,5.0
256,1419,5.0
401,1419,4.0
4200,1419,4.0
1625,1419,4.0
4154,1419,4.0
1923,1419,5.0
3273,1419,5.0
3916,1419,5.0
1299,1419,3.0
102,1419,4.0
3567,1419,5.0
3151,1419,4.0
488,1419,5.0
1849,1419,3.0
2759,1419,5.0
908,1419,1.0
3812,1419,5.0
2952,1419,5.0
1960,1419,4.0
1261,1419,5.0
764,1419,5.0
3425,1419,5.0
297,1419,4.0
2225,1419,5.0
2779,1419,5.0
4209,1419,3.0
2392,1419,4.0
1742,1419,5.0
3659,1419,4.0
2480,1419,5.0
1693,1419,5.0
2407,1419,4.0
1048,1419,5.0
3442,1419,5.0
554,1419,5.0
3616,1419,5.0
4242,1419,4.0
1517,1419,5.0
3613,1419,4.0
1958,1419,3.0
2258,1419,4.0
2676,1419,4.0
3360,1419,5.0
1784,1419,3.0
3082,1420,3.0
905,1420,4.0
1751,1420,4.0
48,1420,5.0
971,1420,5.0
2058,1420,5.0
2505,1420,5.0
2409,1421,4.0
2480,1421,2.0
2698,1422,5.0
867,1422,5.0
512,1422,4.0
3078,1422,4.0
2917,1423,5.0
1004,1423,4.0
3179,1424,5.0
2647,1424,5.0
2492,1424,5.0
1004,1424,5.0
2591,1424,5.0
1362,1425,5.0
3590,1425,5.0
1040,1425,3.0
133,1425,2.0
76,1426,5.0
1040,1426,5.0
1433,1426,5.0
1946,1426,5.0
461,1426,3.0
2275,1426,2.0
748,1426,5.0
3250,1427,5.0
1040,1427,5.0
772,1427,5.0
3880,1427,5.0
1354,1427,5.0
2846,1427,5.0
4045,1427,5.0
1377,1428,5.0
1362,1428,4.0
4256,1428,3.0
252,1428,5.0
3030,1428,5.0
3735,1429,5.0
1685,1429,5.0
932,1429,5.0
2497,1429,5.0
1433,1429,5.0
4017,1429,5.0
225,1429,5.0
3020,1429,5.0
2696,1429,5.0
944,1429,5.0
3209,1430,4.0
3456,1430,5.0
1148,1430,4.0
3916,1430,5.0
2484,1431,5.0
998,1431,2.0
1939,1431,3.0
1362,1432,5.0
3137,1432,4.0
4017,1432,4.0
4268,1432,5.0
819,1432,5.0
458,1433,5.0
4016,1433,5.0
196,1433,5.0
4145,1433,5.0
3222,1433,5.0
481,1434,5.0
1194,1434,4.0
264,1434,3.0
3968,1434,5.0
318,1434,5.0
2506,1434,5.0
1020,1434,5.0
1174,1434,5.0
1301,1435,5.0
2638,1435,5.0
3738,1435,3.0
212,1435,5.0
2365,1435,4.0
739,1436,5.0
1284,1436,5.0
11,1436,5.0
2705,1436,5.0
4218,1437,2.0
4268,1437,4.0
2581,1437,3.0
1685,1438,5.0
4160,1438,5.0
3588,1438,5.0
4008,1438,5.0
2759,1438,5.0
3581,1438,5.0
1044,1438,5.0
1138,1438,4.0
2545,1438,4.0
481,1439,5.0
1619,1439,5.0
2894,1439,5.0
2254,1439,5.0
3710,1439,5.0
2557,1439,5.0
304,1439,5.0
1157,1439,5.0
1679,1439,5.0
3914,1439,5.0
1944,1439,5.0
94,1439,5.0
3208,1439,5.0
4040,1439,5.0
233,1439,5.0
615,1439,5.0
1025,1439,5.0
4135,1439,5.0
1452,1439,5.0
2223,1439,5.0
225,1439,5.0
4320,1439,5.0
2759,1439,4.0
296,1439,5.0
2164,1439,5.0
887,1439,5.0
1263,1439,5.0
1798,1439,5.0
2392,1439,4.0
820,1439,5.0
2505,1439,5.0
3667,1439,5.0
2809,1439,5.0
1646,1439,5.0
3776,1439,5.0
1162,1439,5.0
3771,1439,5.0
962,1440,4.0
1565,1440,5.0
1522,1441,5.0
1891,1441,5.0
480,1441,4.0
1756,1442,5.0
3385,1442,5.0
12,1442,5.0
2190,1442,5.0
1700,1442,5.0
122,1443,5.0
995,1443,5.0
390,1443,5.0
1437,1443,5.0
2198,1443,3.0
1939,1443,5.0
563,1443,5.0
3023,1444,5.0
2712,1444,5.0
2826,1444,5.0
1765,1444,5.0
2711,1444,5.0
1110,1444,5.0
2850,1444,5.0
3835,1444,5.0
2968,1444,5.0
2947,1444,3.0
936,1444,5.0
1007,1444,5.0
3258,1444,5.0
2568,1444,4.0
4051,1444,5.0
4230,1444,5.0
3372,1444,1.0
2821,1444,5.0
1048,1444,5.0
1200,1444,5.0
2363,1444,5.0
2423,1444,5.0
3311,1444,1.0
1435,1444,5.0
3162,1445,4.0
1956,1445,5.0
3758,1445,5.0
2154,1445,4.0
3813,1445,4.0
1939,1445,5.0
3126,1445,5.0
2234,1445,5.0
1524,1446,5.0
2959,1446,5.0
889,1446,5.0
166,1447,5.0
2360,1447,4.0
3721,1447,5.0
917,1447,5.0
4089,1447,5.0
1364,1447,5.0
2401,1447,5.0
3337,1447,5.0
2446,1447,5.0
1838,1448,5.0
1486,1448,5.0
3600,1448,5.0
3469,1448,5.0
1180,1448,5.0
944,1448,5.0
2796,1449,5.0
2925,1449,1.0
410,1450,4.0
1397,1451,5.0
3300,1451,2.0
422,1451,5.0
512,1451,5.0
1512,1451,5.0
3098,1452,5.0
1680,1452,4.0
2747,1452,5.0
1491,1452,5.0
264,1452,5.0
186,1452,5.0
523,1453,5.0
1467,1453,5.0
1215,1453,4.0
1182,1453,5.0
1522,1453,5.0
3757,1453,2.0
3045,1453,5.0
2826,1453,5.0
732,1453,2.0
4007,1453,5.0
2888,1453,5.0
1225,1453,5.0
1166,1453,5.0
1385,1453,5.0
1114,1453,5.0
905,1453,5.0
1903,1453,4.0
3088,1453,4.0
3131,1453,3.0
2033,1453,5.0
4319,1453,5.0
728,1453,5.0
1040,1453,4.0
321,1453,3.0
1896,1453,5.0
897,1453,5.0
2473,1453,5.0
1232,1453,3.0
2761,1453,4.0
2593,1453,5.0
461,1453,5.0
2383,1453,4.0
784,1453,5.0
358,1453,5.0
2947,1453,2.0
3467,1453,4.0
4270,1453,5.0
1329,1453,5.0
886,1453,5.0
306,1453,5.0
3015,1453,4.0
1747,1453,5.0
2948,1453,5.0
4281,1453,5.0
574,1453,5.0
4167,1453,5.0
2517,1453,5.0
2485,1453,5.0
2790,1453,5.0
4135,1453,5.0
882,1453,5.0
3366,1453,5.0
322,1453,5.0
63,1453,3.0
3608,1453,4.0
2795,1453,5.0
1452,1453,4.0
3846,1453,5.0
488,1453,5.0
2246,1453,2.0
2907,1453,5.0
2955,1453,3.0
1769,1453,5.0
4074,1453,5.0
748,1453,5.0
410,1453,2.0
862,1453,4.0
2037,1453,5.0
3641,1453,5.0
3582,1453,5.0
1463,1453,5.0
4131,1453,5.0
1943,1453,5.0
606,1453,5.0
2225,1453,3.0
56,1453,5.0
213,1453,3.0
2190,1453,5.0
1364,1453,4.0
1519,1453,5.0
3866,1453,5.0
2839,1453,5.0
2403,1453,4.0
41,1453,5.0
2077,1453,2.0
2506,1453,5.0
323,1453,5.0
1549,1453,4.0
2101,1453,5.0
236,1453,3.0
3025,1453,5.0
1464,1453,5.0
875,1453,5.0
2150,1453,4.0
3796,1453,5.0
3571,1453,5.0
3030,1453,5.0
2488,1453,5.0
4047,1453,3.0
842,1453,1.0
111,1453,5.0
3272,1453,5.0
2175,1453,5.0
2241,1453,5.0
1438,1453,5.0
3771,1453,5.0
3360,1453,5.0
1213,1453,5.0
4183,1453,5.0
3296,1453,2.0
1689,1453,5.0
1465,1453,1.0
3767,1454,5.0
938,1454,5.0
1364,1454,3.0
1014,1454,4.0
3858,1455,5.0
2273,1455,5.0
2246,1455,5.0
1034,1456,5.0
3419,1456,5.0
1327,1456,5.0
2383,1456,5.0
4111,1456,5.0
4040,1456,5.0
2339,1456,5.0
4167,1456,5.0
2517,1456,5.0
322,1456,5.0
3151,1456,4.0
1043,1456,5.0
875,1456,5.0
2468,1457,5.0
2339,1457,5.0
4131,1457,5.0
3460,1457,2.0
1364,1457,5.0
4045,1457,5.0
3232,1458,5.0
1072,1459,2.0
577,1459,5.0
1843,1459,3.0
1193,1459,5.0
2689,1460,5.0
510,1460,4.0
1884,1460,5.0
2198,1460,5.0
2085,1460,5.0
2960,1461,3.0
3633,1461,4.0
2877,1461,5.0
2020,1462,3.0
3398,1462,5.0
451,1463,5.0
913,1463,3.0
1040,1463,5.0
2830,1463,5.0
3151,1463,5.0
1014,1463,3.0
486,1464,5.0
3774,1464,5.0
4011,1464,5.0
3042,1464,5.0
3269,1464,3.0
2994,1464,5.0
3200,1464,5.0
1154,1465,2.0
108,1465,5.0
3287,1465,3.0
2701,1465,2.0
4221,1465,4.0
45,1465,5.0
1921,1465,5.0
1640,1466,5.0
2888,1466,5.0
1704,1466,5.0
1608,1466,5.0
4217,1466,5.0
3115,1466,3.0
3883,1466,5.0
3719,1466,4.0
1982,1467,5.0
2204,1467,4.0
4040,1467,5.0
2302,1467,4.0
261,1467,4.0
2323,1467,5.0
4209,1467,4.0
2733,1467,4.0
2725,1468,5.0
1982,1468,5.0
2531,1468,4.0
3487,1468,5.0
1480,1468,4.0
403,1468,5.0
1641,1468,5.0
2215,1468,5.0
858,1468,5.0
2393,1468,5.0
30,1468,5.0
3255,1468,5.0
2849,1468,4.0
2830,1468,5.0
2491,1468,5.0
2917,1468,3.0
1482,1468,5.0
1058,1468,5.0
3224,1468,5.0
2302,1468,3.0
4140,1468,5.0
2962,1468,4.0
648,1468,4.0
463,1468,4.0
803,1468,4.0
4209,1468,5.0
3182,1468,5.0
222,1468,5.0
2733,1468,5.0
645,1468,5.0
3360,1468,5.0
364,1468,5.0
3432,1468,4.0
1689,1468,5.0
792,1469,5.0
1839,1469,5.0
2468,1469,5.0
709,1469,5.0
259,1470,4.0
1680,1471,4.0
1892,1471,4.0
4040,1471,4.0
866,1471,3.0
2220,1471,2.0
2948,1471,5.0
12,1471,5.0
3724,1471,4.0
2234,1471,4.0
1728,1471,5.0
2202,1472,3.0
2787,1472,3.0
245,1472,5.0
917,1472,5.0
2493,1472,2.0
866,1472,3.0
1695,1473,3.0
3080,1473,5.0
595,1473,5.0
2393,1473,5.0
245,1473,5.0
1870,1473,5.0
2639,1473,5.0
1843,1473,5.0
2223,1473,5.0
1840,1473,5.0
736,1473,4.0
1693,1473,5.0
2076,1473,4.0
3080,1474,5.0
3089,1474,3.0
2674,1474,5.0
300,1474,5.0
1951,1474,5.0
710,1474,3.0
2258,1474,2.0
1146,1475,5.0
1241,1475,2.0
429,1475,4.0
3857,1475,5.0
2917,1475,1.0
2493,1476,4.0
1051,1476,5.0
895,1476,4.0
1956,1477,5.0
1857,1477,5.0
4269,1477,5.0
453,1477,5.0
2071,1477,5.0
3671,1477,5.0
1696,1477,4.0
1673,1478,5.0
4174,1478,5.0
1857,1478,5.0
2568,1478,5.0
3024,1478,5.0
2725,1479,5.0
3741,1479,5.0
1549,1479,5.0
3887,1479,5.0
4202,1479,5.0
1435,1479,5.0
827,1480,5.0
1696,1480,3.0
19,1481,3.0
3854,1481,3.0
3721,1481,3.0
2554,1481,5.0
1565,1481,5.0
2771,1481,5.0
2865,1481,4.0
4246,1482,5.0
1633,1483,5.0
2468,1483,4.0
2707,1483,3.0
3073,1483,5.0
1117,1483,5.0
4095,1483,2.0
741,1483,4.0
4055,1483,5.0
1705,1483,2.0
2751,1483,5.0
966,1484,4.0
1310,1484,5.0
1240,1484,5.0
2948,1484,5.0
2517,1484,5.0
2812,1484,5.0
4089,1484,5.0
1901,1484,5.0
1939,1484,5.0
127,1485,4.0
1783,1485,3.0
1090,1485,5.0
3230,1485,4.0
19,1486,5.0
2320,1486,5.0
457,1486,5.0
489,1486,5.0
1857,1486,5.0
2300,1486,5.0
1849,1486,5.0
2071,1486,4.0
146,1486,5.0
2566,1486,5.0
324,1487,5.0
673,1487,5.0
226,1487,4.0
2125,1487,5.0
2566,1487,4.0
629,1487,4.0
1794,1488,5.0
2157,1489,2.0
3048,1489,5.0
827,1489,5.0
2493,1489,2.0
1080,1489,5.0
4138,1489,5.0
3741,1489,5.0
2288,1490,5.0
3741,1490,5.0
2725,1491,4.0
1619,1491,3.0
2028,1491,5.0
2252,1491,5.0
4246,1492,5.0
1339,1492,5.0
3838,1492,5.0
4156,1492,5.0
3037,1492,4.0
3623,1492,5.0
564,1492,4.0
2721,1492,5.0
2247,1493,2.0
127,1493,5.0
3721,1494,3.0
1284,1494,5.0
1785,1494,5.0
2330,1494,5.0
4061,1495,5.0
3929,1495,5.0
426,1495,5.0
2566,1495,4.0
3083,1495,5.0
2826,1496,5.0
2414,1496,5.0
457,1496,5.0
3168,1496,5.0
4198,1496,1.0
830,1496,5.0
3810,1496,4.0
1221,1496,5.0
615,1496,3.0
3398,1496,5.0
131,1496,4.0
1371,1496,5.0
268,1496,3.0
1764,1496,5.0
400,1496,5.0
2474,1496,5.0
2299,1496,5.0
1444,1496,4.0
629,1496,4.0
3048,1497,5.0
411,1498,3.0
1492,1498,5.0
1044,1498,5.0
3945,1498,5.0
2363,1498,5.0
1090,1498,5.0
787,1498,3.0
1182,1499,5.0
384,1499,3.0
1522,1500,5.0
1141,1500,5.0
997,1500,5.0
2638,1500,5.0
3287,1501,5.0
3242,1501,5.0
4199,1501,3.0
3741,1501,5.0
1435,1501,5.0
1897,1502,2.0
876,1502,2.0
4258,1502,5.0
1404,1502,4.0
2039,1502,5.0
3242,1502,5.0
3259,1502,5.0
642,1502,5.0
1988,1502,5.0
2096,1502,5.0
2976,1502,5.0
3288,1502,5.0
2597,1503,5.0
411,1504,5.0
533,1504,5.0
461,1504,3.0
2236,1504,5.0
642,1504,5.0
1098,1504,3.0
3995,1504,5.0
3371,1505,4.0
905,1506,5.0
1264,1506,2.0
3196,1506,5.0
3256,1506,5.0
535,1506,4.0
1853,1506,5.0
3036,1506,3.0
3310,1506,2.0
2224,1506,5.0
2493,1506,5.0
3406,1506,4.0
4250,1506,5.0
549,1506,5.0
886,1506,5.0
1964,1506,5.0
4298,1506,5.0
2517,1506,5.0
4035,1506,5.0
3823,1506,5.0
3207,1506,3.0
1859,1506,3.0
3614,1506,4.0
2916,1506,5.0
2125,1506,5.0
213,1506,5.0
468,1506,5.0
1177,1506,5.0
3599,1506,5.0
4216,1506,5.0
2047,1506,5.0
3607,1506,5.0
1688,1506,5.0
977,1507,5.0
478,1507,5.0
2356,1507,5.0
478,1508,5.0
3812,1508,4.0
3901,1508,5.0
2821,1508,5.0
1738,1508,5.0
2531,1509,5.0
2740,1509,5.0
1109,1509,5.0
3302,1509,5.0
4283,1509,5.0
2866,1509,5.0
2121,1510,5.0
3779,1510,4.0
1236,1510,5.0
2666,1510,5.0
4029,1510,2.0
1807,1511,4.0
4283,1511,5.0
1272,1511,5.0
262,1511,5.0
2839,1511,5.0
2946,1511,5.0
638,1512,4.0
2974,1512,5.0
478,1512,5.0
3036,1512,2.0
828,1512,5.0
3905,1512,4.0
3667,1512,5.0
2517,1513,5.0
3768,1513,4.0
2174,1513,5.0
3982,1513,5.0
3677,1514,1.0
1398,1514,5.0
865,1514,3.0
1321,1514,5.0
252,1514,1.0
3047,1515,4.0
3601,1515,5.0
1600,1515,5.0
2180,1515,5.0
4281,1515,5.0
1043,1515,5.0
3256,1516,5.0
2517,1516,5.0
2993,1516,5.0
1321,1516,5.0
2393,1517,1.0
3857,1517,5.0
3955,1517,4.0
2450,1517,2.0
3199,1517,5.0
3665,1517,3.0
3488,1518,5.0
1304,1518,5.0
1575,1518,5.0
310,1519,5.0
2414,1519,5.0
3890,1519,5.0
66,1519,5.0
829,1519,5.0
1863,1519,5.0
1536,1519,5.0
1528,1519,5.0
1034,1520,5.0
4203,1520,5.0
1605,1520,5.0
3812,1521,5.0
1263,1521,5.0
3581,1521,5.0
1222,1521,2.0
2593,1522,5.0
917,1522,5.0
222,1522,5.0
364,1522,5.0
1609,1523,5.0
1454,1523,4.0
3049,1523,5.0
1840,1523,5.0
2037,1523,5.0
2889,1523,5.0
495,1523,5.0
2358,1524,5.0
260,1524,5.0
4212,1524,5.0
2329,1524,5.0
842,1524,1.0
454,1524,5.0
2765,1525,5.0
2167,1525,2.0
489,1525,5.0
292,1525,5.0
2740,1525,5.0
2464,1525,4.0
1777,1525,5.0
688,1525,5.0
102,1525,4.0
2527,1525,4.0
2907,1525,5.0
987,1525,3.0
3922,1525,5.0
2037,1525,5.0
1782,1525,5.0
4175,1525,5.0
3888,1525,5.0
2047,1525,5.0
4202,1525,3.0
3230,1525,5.0
725,1526,5.0
921,1526,5.0
1489,1526,4.0
3444,1526,4.0
3601,1527,5.0
2011,1527,3.0
3871,1528,1.0
4175,1528,5.0
2047,1528,5.0
934,1529,5.0
3709,1530,1.0
1884,1530,5.0
2154,1530,3.0
1855,1530,3.0
2855,1530,4.0
618,1531,5.0
4268,1531,4.0
2645,1531,5.0
971,1531,5.0
3794,1531,3.0
2479,1532,5.0
285,1532,5.0
2052,1532,4.0
1522,1532,3.0
2563,1532,5.0
2978,1532,5.0
3081,1532,5.0
545,1532,5.0
2334,1532,5.0
626,1532,5.0
2337,1532,5.0
2593,1532,5.0
3036,1532,4.0
992,1532,5.0
2666,1532,5.0
2356,1532,5.0
2554,1532,2.0
1972,1532,5.0
2517,1532,4.0
488,1532,5.0
2042,1532,4.0
2096,1532,5.0
1257,1532,5.0
988,1532,4.0
2781,1532,5.0
1696,1532,4.0
1424,1532,4.0
2704,1532,3.0
2374,1533,4.0
1508,1533,5.0
1042,1534,5.0
1685,1534,4.0
1267,1534,5.0
2741,1534,5.0
1797,1534,5.0
1486,1534,5.0
2137,1534,2.0
866,1534,5.0
133,1534,3.0
2740,1534,5.0
3584,1534,3.0
688,1534,5.0
2398,1534,5.0
2853,1534,5.0
3656,1534,5.0
1820,1534,5.0
723,1534,5.0
762,1534,5.0
1918,1534,5.0
2225,1534,5.0
871,1534,4.0
2506,1534,5.0
554,1534,5.0
1591,1534,5.0
2109,1534,5.0
1256,1535,5.0
2877,1535,3.0
971,1535,5.0
1230,1535,5.0
3423,1536,5.0
2249,1536,2.0
626,1537,5.0
4121,1537,5.0
3916,1537,5.0
2225,1537,5.0
1549,1537,5.0
2647,1538,5.0
4040,1538,5.0
1935,1538,5.0
583,1539,4.0
1704,1540,5.0
3890,1540,5.0
4040,1540,5.0
3014,1540,5.0
2281,1540,5.0
3360,1540,5.0
85,1541,5.0
814,1541,5.0
1544,1541,5.0
1515,1541,1.0
4092,1541,5.0
1752,1542,5.0
3914,1542,5.0
2261,1542,5.0
2876,1542,5.0
1267,1543,3.0
3612,1543,5.0
2266,1543,3.0
3164,1543,3.0
2054,1544,5.0
841,1544,3.0
1920,1544,5.0
400,1544,5.0
3051,1544,5.0
1519,1544,3.0
1875,1544,5.0
2150,1544,2.0
2964,1544,1.0
1213,1544,5.0
1465,1544,3.0
240,1545,4.0
3221,1545,5.0
1519,1545,5.0
3283,1546,5.0
876,1546,5.0
2642,1546,5.0
1577,1546,1.0
966,1547,5.0
582,1547,5.0
2107,1547,5.0
708,1547,5.0
1262,1547,5.0
2948,1547,5.0
4214,1547,5.0
2702,1547,5.0
2013,1547,5.0
1060,1547,5.0
1044,1547,5.0
1517,1547,3.0
1958,1547,4.0
2545,1547,4.0
3412,1547,5.0
2582,1547,5.0
19,1548,5.0
124,1548,5.0
966,1548,5.0
3379,1548,5.0
708,1548,5.0
4,1548,5.0
280,1548,5.0
1259,1548,5.0
3890,1548,5.0
1329,1548,5.0
2939,1548,5.0
2959,1548,5.0
2948,1548,3.0
2702,1548,5.0
3588,1548,5.0
2174,1548,5.0
1840,1548,5.0
887,1548,5.0
3836,1548,4.0
2013,1548,5.0
1013,1548,5.0
930,1548,5.0
1060,1548,5.0
1517,1548,5.0
3607,1548,5.0
2582,1548,5.0
2592,1548,5.0
109,1549,4.0
293,1550,4.0
3506,1550,5.0
3477,1550,2.0
1884,1550,5.0
2057,1551,3.0
4269,1551,5.0
2656,1552,5.0
4056,1552,5.0
2725,1553,5.0
3835,1553,4.0
1920,1553,2.0
1501,1554,5.0
3986,1554,5.0
4248,1554,5.0
2541,1555,5.0
1716,1555,5.0
640,1555,5.0
966,1555,5.0
3829,1555,4.0
2310,1555,5.0
3033,1555,4.0
3099,1555,5.0
2107,1555,5.0
2374,1555,5.0
4,1555,5.0
810,1555,2.0
280,1555,5.0
1259,1555,5.0
4168,1555,4.0
968,1555,5.0
4239,1555,5.0
3093,1555,5.0
2959,1555,5.0
1553,1555,5.0
2948,1555,5.0
1972,1555,5.0
1863,1555,4.0
4214,1555,5.0
2517,1555,5.0
2702,1555,5.0
3027,1555,5.0
4135,1555,5.0
2174,1555,5.0
1849,1555,3.0
4001,1555,5.0
907,1555,5.0
3924,1555,5.0
887,1555,3.0
3804,1555,5.0
2013,1555,5.0
1907,1555,4.0
930,1555,5.0
198,1555,5.0
15,1555,5.0
2506,1555,5.0
3031,1555,5.0
3571,1555,5.0
1517,1555,5.0
2617,1555,5.0
3272,1555,5.0
2545,1555,4.0
2582,1555,5.0
643,1555,5.0
4007,1556,5.0
474,1556,4.0
4076,1556,4.0
626,1556,5.0
324,1556,3.0
1476,1556,5.0
1847,1556,2.0
2215,1557,5.0
656,1558,5.0
1055,1558,5.0
3857,1558,5.0
305,1558,5.0
4265,1558,5.0
2174,1559,5.0
164,1559,5.0
1259,1560,5.0
2586,1560,5.0
125,1560,5.0
4066,1560,5.0
2538,1560,5.0
1404,1561,4.0
2174,1562,4.0
2533,1562,5.0
1261,1562,5.0
1967,1562,5.0
164,1562,5.0
1329,1563,4.0
4135,1563,2.0
2174,1563,5.0
639,1563,5.0
101,1563,4.0
3629,1564,3.0
4126,1564,5.0
3706,1564,4.0
2234,1565,4.0
3706,1565,1.0
2231,1566,4.0
451,1566,5.0
346,1566,5.0
304,1567,5.0
3579,1567,5.0
1377,1568,5.0
664,1568,5.0
2256,1568,5.0
2244,1569,4.0
105,1569,5.0
177,1569,4.0
1255,1569,5.0
12,1570,5.0
1782,1570,5.0
1705,1570,5.0
2980,1571,3.0
1423,1571,3.0
1362,1571,5.0
2109,1571,1.0
2532,1572,4.0
21,1572,5.0
523,1573,5.0
1673,1573,4.0
4069,1573,5.0
293,1573,5.0
1293,1573,3.0
3696,1573,3.0
4054,1573,2.0
598,1574,5.0
3829,1574,5.0
826,1574,1.0
2022,1575,4.0
1291,1575,2.0
4,1575,3.0
2833,1575,4.0
2154,1575,1.0
3975,1575,4.0
1673,1576,3.0
891,1576,5.0
14,1576,1.0
1857,1576,5.0
3433,1576,5.0
3588,1576,5.0
2097,1576,5.0
3492,1577,2.0
2532,1577,4.0
1098,1577,3.0
3309,1577,3.0
1783,1577,3.0
1691,1578,5.0
523,1578,5.0
3735,1578,4.0
1673,1578,5.0
1897,1578,5.0
508,1578,1.0
6,1578,5.0
1619,1578,5.0
3098,1578,5.0
1385,1578,5.0
905,1578,5.0
4151,1578,4.0
4012,1578,5.0
2320,1578,5.0
486,1578,5.0
1909,1578,4.0
586,1578,5.0
1664,1578,5.0
1293,1578,5.0
385,1578,5.0
2238,1578,5.0
264,1578,5.0
390,1578,5.0
