uid,iid,rating
131,5776,3.75
544,4785,3.75
420,3221,5.0
140,1230,1.25
205,6697,0.5
227,5779,4.0
139,5124,5.0
260,3067,4.0
69,4383,4.0
437,5602,2.75
284,1558,5.0
11,4381,3.25
543,2686,3.0
111,2970,2.5
49,6499,5.0
470,7204,2.75
123,3584,3.75
460,7655,3.75
92,4785,4.0
62,6758,4.25
388,4931,4.0
493,565,3.0
591,3199,2.75
408,7364,4.25
87,1888,3.5
537,2058,5.0
274,6697,2.0
483,3432,4.0
187,401,4.25
315,2657,1.75
376,6717,4.5
451,657,3.25
480,7061,4.25
475,1585,3.25
124,5771,3.5
424,534,3.75
497,832,2.0
324,6504,4.25
111,2267,4.75
26,7206,4.0
56,7512,3.5
71,6071,2.0
535,3921,3.5
163,255,3.5
157,2493,3.0
461,1931,3.25
435,3191,4.0
199,2970,3.5
264,5940,4.0
214,2830,2.5
30,1396,3.5
90,2969,4.0
193,7670,1.5
541,1892,3.5
59,543,2.5
64,5372,3.75
436,6363,5.0
177,393,4.75
311,3703,4.0
29,3608,4.0
289,1567,5.0
479,7361,5.0
533,1095,3.75
533,944,2.5
485,5239,3.0
1,4378,2.0
285,3714,3.25
498,6908,1.25
62,402,4.5
505,3925,3.0
253,695,3.0
451,3934,1.75
173,1395,3.5
181,1582,3.25
139,7397,0.5
222,5111,2.5
451,6309,1.5
435,2960,3.0
503,5766,3.5
397,946,2.75
75,7371,4.0
513,5141,4.5
400,1755,3.25
589,7521,4.25
458,7210,0.75
315,4381,2.5
285,2260,4.5
231,4264,3.5
50,5785,4.25
286,2985,3.0
565,2495,2.75
135,6208,3.5
471,4786,3.75
479,3895,0.25
20,7364,3.75
200,3591,2.75
341,5641,0.5
352,985,5.0
586,5940,4.5
477,2278,4.5
44,960,3.75
493,3860,3.5
200,2048,5.0
352,3598,2.5
258,2983,3.25
401,7386,3.75
382,217,4.25
464,3714,4.5
247,3,4.75
388,20,3.75
362,2713,3.25
527,184,3.0
397,4521,3.5
388,3440,4.25
319,7137,3.5
176,6887,5.0
30,965,4.0
104,6087,3.25
31,225,3.5
79,5948,3.5
583,4503,2.25
505,170,3.5
478,1238,3.25
249,3430,4.0
395,6504,4.0
139,6931,2.0
97,6508,5.0
160,2834,5.0
268,6778,5.0
320,5808,4.25
382,4515,2.5
171,5643,3.75
172,4078,4.25
289,4792,3.75
109,3071,5.0
264,6070,3.25
352,5394,2.75
545,2295,3.5
388,2643,3.75
204,223,1.25
213,6509,3.25
329,6201,3.5
574,5948,3.5
161,529,4.25
173,269,4.0
399,6363,0.0
31,5251,3.25
435,6895,1.5
533,5978,3.0
465,7216,2.5
377,4523,1.5
536,2654,4.25
181,3399,3.75
320,7074,3.0
258,7214,2.25
44,4513,3.75
33,1570,4.0
432,7502,4.0
328,7061,4.75
463,1465,3.0
486,5494,3.75
48,5963,3.75
418,567,1.0
388,6818,4.25
339,1108,3.5
113,5140,3.5
540,11,3.0
388,3066,3.5
485,5252,3.75
302,4630,4.25
437,3705,3.25
540,5546,3.75
593,7204,3.25
141,6526,3.75
286,5127,3.25
268,4081,4.25
144,1093,3.75
402,6198,3.75
139,5277,3.5
573,1483,2.0
45,6355,4.0
206,4643,4.25
161,18,3.75
479,1089,5.0
533,22,1.75
139,5806,4.5
338,1278,3.5
219,2299,4.0
239,4515,4.0
502,5633,3.5
330,1225,2.5
169,3718,2.75
284,1090,5.0
388,3726,2.0
39,5766,3.0
272,2975,3.5
246,2154,3.75
449,6506,3.75
139,4659,4.5
345,2846,4.0
80,2146,3.5
536,1747,3.75
525,5485,4.75
388,7543,4.25
48,2458,2.25
156,5478,2.25
225,1566,4.75
543,1270,3.5
10,6067,2.5
64,7230,3.5
4,1572,3.5
125,5485,4.0
221,4376,3.0
463,1570,5.0
451,3427,2.0
167,2146,4.0
505,3696,0.75
256,4520,3.5
451,2831,3.5
126,404,4.25
108,5244,3.75
319,3742,4.25
390,6899,1.25
493,1144,4.0
166,6061,4.0
351,6509,3.5
109,0,5.0
175,4801,4.25
254,6215,1.75
406,2662,3.0
122,1763,3.0
538,2975,3.75
34,3224,2.5
301,7072,3.25
452,7507,4.25
222,4641,4.5
39,3405,2.75
498,2985,3.75
138,3059,3.75
200,3400,1.5
94,404,3.25
385,4389,3.25
493,6610,3.5
38,1932,4.0
48,1903,3.0
593,2466,5.0
140,6942,1.0
64,4779,3.75
143,4648,3.5
230,4262,3.5
578,5950,2.25
200,2311,5.0
400,5406,2.25
147,1892,2.5
600,7386,4.0
360,4520,4.0
48,3604,5.0
178,5389,4.25
200,3711,3.0
560,6061,4.0
453,2266,2.0
260,3703,4.25
431,6061,3.0
147,5832,2.5
365,1736,4.5
533,283,4.25
497,3712,3.5
187,3428,2.5
87,6221,3.0
272,1396,4.5
164,2467,3.5
505,4781,3.0
70,4503,4.25
380,3887,4.5
418,3721,3.25
127,4902,1.75
448,5274,4.0
377,1763,2.5
19,2975,4.25
430,2274,3.25
505,3709,1.5
313,6709,4.25
168,4632,3.75
289,2666,3.5
42,1223,3.5
181,3213,3.75
187,3068,1.5
544,7365,4.0
15,5938,5.0
94,725,3.5
266,5861,0.25
307,220,2.75
365,4902,3.75
232,4649,5.0
68,5644,5.0
576,1744,3.5
373,947,5.0
521,4918,4.0
10,27,3.25
457,4395,4.25
163,54,3.5
57,7505,1.75
29,4639,4.5
344,543,4.25
388,6345,4.0
292,3895,3.5
301,2143,2.75
237,3428,2.25
181,6895,2.5
390,3411,4.25
72,538,2.75
237,3897,5.0
227,5948,5.0
61,5785,1.25
546,6335,3.0
106,2043,4.5
271,4387,3.5
377,583,2.0
391,5252,3.75
421,1566,4.75
124,21,3.5
108,1888,4.5
439,2652,4.0
76,586,2.0
113,7365,5.0
389,3593,4.75
539,3702,4.5
222,1556,4.5
119,5774,3.0
349,4786,4.5
333,4646,3.0
366,2369,2.75
256,6768,3.5
169,6345,1.0
52,7113,2.5
38,2259,3.0
13,5766,5.0
204,7218,4.5
251,5239,3.75
48,3420,2.75
505,2174,3.5
312,5110,4.5
282,6527,4.0
546,6061,3.0
42,965,2.75
532,6353,4.0
310,7531,4.5
383,3923,3.75
560,4277,4.75
380,3721,4.5
12,2665,3.0
271,1103,3.5
29,2834,4.5
478,2275,2.75
307,1441,3.25
259,0,4.75
219,5113,5.0
119,4391,3.75
310,545,4.25
451,4648,1.75
486,6367,4.0
430,1892,1.75
218,6363,3.25
320,4909,3.25
268,6500,3.25
138,2848,4.25
187,2275,3.5
307,4433,3.0
232,4682,3.5
293,726,2.75
504,5117,4.0
156,2468,3.75
249,400,4.5
215,7068,3.5
81,6709,1.75
376,5389,4.5
59,4917,5.0
551,3741,3.5
34,1397,4.5
498,1090,5.0
186,6730,3.75
263,2968,2.75
131,2970,3.75
164,2996,4.5
368,4817,2.75
253,2146,2.75
59,2970,3.5
529,2960,5.0
459,6191,3.75
382,6344,4.25
267,6902,3.0
214,6386,1.25
67,6520,4.25
46,7068,3.75
167,2861,3.5
281,416,3.0
183,4510,3.5
388,486,3.5
104,4911,3.0
109,1882,3.75
65,22,3.75
336,6712,3.75
222,1109,3.75
533,837,4.5
488,1561,1.0
396,4109,4.75
76,583,2.0
412,2047,3.75
361,704,3.0
117,947,4.25
309,7369,4.0
540,7387,3.5
207,6385,3.5
145,5939,3.75
343,1101,3.75
432,4643,4.5
185,4648,3.75
162,948,4.25
406,5807,3.25
16,4102,5.0
183,4785,4.25
397,5940,4.0
256,4284,3.5
133,1090,4.0
559,7097,0.75
451,4782,3.0
181,5957,3.5
574,4902,3.5
218,7365,3.25
15,6200,2.0
49,5940,4.5
109,533,4.25
513,3705,4.0
505,1168,3.0
24,702,2.75
505,6500,3.25
61,6901,3.25
418,1404,3.0
382,2487,3.75
487,2824,2.75
124,2864,2.25
576,393,4.75
213,2650,2.0
140,5485,4.25
444,4123,3.75
505,5754,1.75
382,5813,4.5
220,5955,3.0
445,4786,4.0
376,2828,3.0
533,3823,1.75
509,2143,1.5
119,704,3.75
82,1912,3.0
425,2587,1.75
332,6620,1.5
501,3072,3.75
415,5893,2.0
99,2834,4.25
260,5765,2.5
324,1606,2.75
375,2043,3.5
65,2073,3.0
505,2306,3.0
85,1225,4.0
62,2047,3.25
178,7655,5.0
258,2968,2.75
61,6900,3.5
480,3499,3.25
528,3221,4.0
183,3413,3.25
41,3058,3.75
549,6587,4.0
181,5380,4.25
426,232,4.25
168,5762,3.75
469,1567,5.0
168,1899,3.75
415,5508,2.5
320,3736,3.25
552,5794,4.5
514,1101,3.0
174,6698,3.5
463,1572,4.0
479,4237,5.0
164,1237,3.0
255,2044,4.0
124,6412,3.0
493,4271,3.0
75,3067,4.75
135,946,4.25
258,4953,4.0
59,3256,3.5
134,1104,2.5
296,545,4.0
394,392,1.75
313,6355,4.5
124,7061,3.25
504,5145,4.0
250,3718,4.75
81,418,5.0
173,239,4.5
8,6209,2.25
282,1568,2.75
505,4352,1.25
246,4916,3.0
479,950,5.0
135,6498,3.5
500,3901,5.0
330,6905,1.75
391,4094,3.25
533,974,3.25
512,6219,0.0
421,3258,4.5
168,6364,4.5
12,1106,2.5
273,6901,3.75
504,1,3.5
437,3093,3.75
29,4515,5.0
421,4111,3.0
441,2674,4.0
298,4900,4.25
533,6059,4.25
410,2832,3.5
428,952,3.75
38,1132,3.25
76,452,2.75
297,2669,4.0
390,3423,3.5
451,5419,2.25
276,3605,4.0
571,1388,3.25
310,6096,4.5
200,5273,4.0
415,2931,2.5
375,961,4.0
104,2824,3.0
537,544,2.5
467,7531,4.0
140,1904,4.0
160,7204,4.5
507,1089,5.0
343,7515,4.25
187,2975,4.0
493,1224,1.25
75,3412,3.0
325,3598,2.75
536,6064,3.25
160,2145,3.75
95,2181,4.25
551,3212,3.75
131,949,2.25
412,2850,3.75
271,6709,1.25
446,3206,4.5
579,5113,4.25
80,7083,4.25
451,544,2.75
465,3714,3.75
131,5112,1.25
61,7205,3.75
332,5379,3.5
505,538,3.5
256,4376,4.5
458,2525,2.5
45,2639,3.5
465,2311,3.75
382,2969,4.25
310,6722,4.5
489,5240,4.5
181,2827,3.5
181,6528,2.75
180,1397,5.0
143,3592,3.25
205,6701,3.75
286,5583,3.0
505,5111,3.25
73,975,4.0
260,5980,3.0
34,2162,3.5
229,6887,4.0
124,1242,3.5
418,1240,2.25
260,2642,1.5
352,2316,4.0
319,5135,3.0
124,5559,1.75
533,5396,2.25
319,1930,3.25
281,1128,4.25
487,6512,2.25
186,1131,3.5
532,2461,2.5
440,1090,4.5
320,1106,4.5
505,1393,3.5
86,5948,2.5
20,3583,3.75
210,0,3.5
104,4928,2.5
552,3705,3.25
131,1566,4.5
33,4079,2.0
3,5244,3.0
145,416,2.25
222,2962,3.75
565,1223,4.25
291,2145,3.0
432,4393,5.0
413,5240,2.75
211,5938,4.75
445,393,3.25
198,7074,3.5
273,4644,3.0
559,3056,2.0
139,2666,3.25
339,5146,4.0
366,726,4.0
564,2275,4.0
122,2348,3.75
410,2639,2.5
286,3191,4.0
533,2292,4.0
406,1133,4.5
295,5490,3.25
352,5485,5.0
389,5126,4.0
155,4515,4.75
332,2674,2.25
535,2495,4.0
45,6698,3.25
352,2469,3.75
510,2650,4.0
38,6715,3.5
106,6697,2.5
10,7504,3.0
319,3607,2.5
82,4916,2.5
470,1817,3.0
62,3061,5.0
181,3438,3.0
341,465,1.5
239,2259,2.0
145,0,2.75
92,6717,4.5
478,3420,4.25
214,2902,1.5
86,6508,5.0
127,1737,1.25
400,2682,2.25
418,5949,5.0
416,686,4.0
428,29,3.0
38,947,4.5
431,4395,1.75
256,1763,3.5
239,5939,4.0
24,3218,4.25
451,1799,3.25
418,6256,2.0
24,5669,3.0
93,544,4.25
44,698,3.75
435,2143,2.5
11,7529,5.0
327,2318,4.0
169,3072,2.75
505,2073,3.5
431,3233,4.0
328,3412,4.25
193,2487,3.25
394,3198,1.0
362,1229,3.5
546,7519,3.5
295,5648,1.5
87,4822,3.5
467,2272,1.0
392,7655,4.75
136,4256,5.0
19,5389,3.5
4,6204,2.0
255,6352,3.75
8,7068,4.0
393,527,3.0
192,7364,4.25
28,3057,3.5
418,5488,2.5
419,3215,3.0
214,5369,2.0
451,7533,0.25
418,4511,4.25
231,5640,3.25
201,4515,3.5
263,1755,4.0
411,2470,3.0
203,6894,4.25
498,4963,5.0
444,1243,5.0
559,3015,4.0
553,2067,0.5
144,3413,3.75
546,526,3.0
451,2527,2.75
514,2269,5.0
207,5389,4.0
179,7070,3.75
33,7502,4.5
449,6508,4.0
168,6500,4.5
463,6362,2.25
85,7077,1.5
17,218,3.5
493,2970,0.75
543,6943,5.0
533,6510,3.5
1,5521,4.5
109,3428,3.0
465,238,4.25
56,6727,2.5
75,5115,3.75
34,2476,1.25
283,5110,2.0
451,4808,2.0
302,2646,3.5
80,4925,0.0
335,2267,4.25
128,4243,3.5
376,5771,4.0
388,6336,3.5
128,3901,4.5
256,3624,3.75
451,1914,3.75
483,2416,3.5
336,3414,4.25
427,4643,4.5
340,5962,2.0
434,3718,4.25
178,2259,5.0
87,2267,4.0
310,1574,4.25
98,4111,3.75
173,6502,4.0
256,238,3.75
245,2044,4.5
119,5957,4.0
385,5141,3.0
210,4918,3.75
256,6114,3.0
435,1393,3.75
435,4513,3.75
72,2654,3.0
170,6894,2.0
519,7204,3.75
231,690,4.5
451,6715,2.75
410,6070,3.0
141,4515,3.5
181,5143,3.5
478,6712,2.5
355,5838,4.75
505,1536,0.0
260,2503,3.25
50,4630,4.25
290,3402,1.75
455,6196,5.0
430,1903,1.0
260,5239,3.5
421,1914,3.5
112,3417,3.75
467,3221,5.0
312,7391,3.75
458,6704,0.5
64,954,3.75
228,951,4.0
346,959,3.25
504,7470,3.0
68,4787,3.5
290,7364,4.25
301,6715,3.25
452,3194,4.0
29,5252,4.5
378,3412,4.25
516,2837,4.0
231,3591,2.25
168,5519,4.0
12,4108,0.0
148,2831,3.25
148,4663,2.75
221,5111,2.5
380,532,4.5
43,2828,1.75
242,6738,2.0
467,3608,1.0
394,5977,4.0
139,3735,0.5
307,7221,3.5
189,6697,3.5
295,5478,2.75
379,1404,4.25
252,1900,4.25
487,2044,3.75
477,5393,4.0
543,990,4.0
82,2960,2.5
245,3411,4.25
535,3901,4.0
477,1888,3.25
340,3735,2.75
409,4646,4.25
303,241,3.75
253,6419,4.0
437,4650,1.0
475,3411,3.75
444,4785,2.5
23,2058,4.25
342,3714,3.75
319,281,3.25
115,236,4.75
61,5111,2.0
301,4786,3.5
72,3581,3.0
352,3721,2.75
181,1242,3.25
83,3579,4.0
282,4081,4.25
356,6887,3.5
478,6995,5.0
273,3072,3.25
24,1927,2.5
310,3919,3.5
143,7364,3.5
533,1666,3.25
103,7072,3.75
403,947,3.0
371,529,3.75
144,5648,3.5
286,7506,3.5
391,2144,4.5
589,5488,4.25
319,3924,3.75
29,231,3.5
238,6699,4.0
319,2146,5.0
579,947,4.75
20,722,3.0
149,3895,5.0
319,4115,3.25
533,526,3.25
256,3736,3.25
60,2152,4.0
189,1107,3.0
307,3019,2.0
268,3715,2.0
45,3901,5.0
133,3432,3.75
253,3217,3.5
445,4659,1.5
517,543,4.25
493,4631,2.5
32,1753,4.25
459,3577,4.25
492,3579,5.0
338,4664,3.5
11,2484,3.25
465,6352,3.25
549,400,5.0
459,5242,3.75
200,3901,5.0
124,1387,2.0
352,1428,2.5
286,951,2.75
414,2641,2.75
297,5769,1.0
359,1089,2.25
407,7520,4.0
163,3579,3.5
131,3900,4.25
192,6498,4.25
133,407,3.0
308,4643,4.25
55,2476,4.5
204,7407,0.25
434,6094,3.75
221,3207,3.0
95,3896,4.0
487,3582,2.0
371,1119,4.25
198,1117,1.0
42,231,0.0
121,3212,3.25
212,534,3.0
24,978,2.75
112,4902,4.0
200,4501,3.25
479,7402,3.75
524,4643,3.5
510,7217,3.75
515,695,4.25
139,3897,5.0
149,1392,4.0
167,4389,1.5
382,5558,4.5
140,3063,1.0
505,4383,4.5
435,707,4.0
505,1849,2.25
106,2143,4.25
486,2044,3.5
131,6071,5.0
505,6198,3.5
477,533,3.5
487,3300,1.5
363,1785,3.25
400,4399,4.0
324,7455,4.5
396,5490,3.25
456,2146,4.25
533,2141,3.5
505,3402,2.25
315,1093,3.75
250,4785,3.75
339,6709,3.5
533,2197,4.25
493,5563,3.0
396,2044,4.5
447,5378,3.0
276,3411,3.75
122,2278,1.75
493,1271,2.5
11,3737,4.5
475,6504,3.25
480,3,4.25
310,7520,4.0
327,2525,3.0
81,3977,0.5
139,4440,3.5
4,6205,3.5
418,2459,3.5
143,6505,3.5
43,3895,4.5
492,3067,4.0
183,1231,3.5
304,3720,3.25
393,1225,5.0
355,432,5.0
410,7252,3.5
388,3912,3.25
485,2959,3.25
124,4158,2.0
476,2983,3.5
185,7074,4.25
246,6533,3.5
151,2960,3.5
414,5950,3.75
338,2295,3.25
301,398,3.0
536,7077,3.75
287,5269,2.5
7,2965,3.75
504,6697,5.0
328,6715,4.0
50,4510,4.0
58,5521,4.5
196,4515,4.0
181,7503,2.25
60,6908,4.5
487,5636,2.25
10,3914,2.25
46,2076,4.25
81,5127,4.5
505,3774,3.5
270,2043,3.5
406,1109,4.0
215,1393,2.0
487,5110,0.75
139,1395,3.75
457,5648,3.75
196,3720,4.5
287,10,3.5
505,5620,1.75
475,4638,1.5
353,6697,0.0
369,2960,4.75
451,5797,2.0
237,2832,3.5
365,6717,4.25
59,962,4.25
260,2963,4.0
58,7534,3.5
231,1485,4.0
198,7369,4.0
65,5648,4.0
105,1089,1.5
320,1427,3.25
516,7216,4.0
268,6584,1.25
85,5252,2.75
58,2967,4.5
532,3238,1.25
172,21,4.0
181,4550,2.5
11,5376,3.25
218,6894,3.5
162,4376,3.5
142,7206,5.0
362,6497,3.25
353,6512,3.0
214,6070,3.5
76,4291,1.75
555,3581,4.5
162,3194,3.0
301,5240,3.75
342,5647,5.0
154,7204,4.5
312,2971,3.5
124,2855,3.25
303,955,2.5
539,2299,3.5
140,4794,4.0
575,5141,3.5
141,1241,2.75
193,3063,1.0
481,7070,4.75
498,13,2.25
133,3585,0.0
532,6504,2.5
310,3205,4.5
78,1225,5.0
505,411,3.75
413,393,4.0
487,6502,2.75
65,3577,3.0
235,3579,4.0
438,3412,4.5
508,6889,2.75
505,959,2.75
411,5383,4.0
96,1101,3.75
546,3901,4.5
104,3071,4.25
352,2474,3.5
487,1741,1.75
505,1352,2.75
502,2832,4.5
454,3411,2.5
543,3056,5.0
261,6935,4.5
108,6200,3.75
344,3399,4.5
279,3061,3.75
284,3579,5.0
8,530,2.25
11,5140,3.25
136,4380,5.0
8,5110,3.75
219,6887,5.0
187,2049,2.5
320,5667,3.0
406,1745,3.75
588,1882,5.0
523,3202,3.75
175,3591,3.5
287,7516,3.25
477,6206,3.25
552,7207,3.5
133,6911,1.0
320,6616,4.0
309,2654,3.75
281,1230,3.5
119,4387,3.0
506,4237,4.75
362,7426,3.0
448,4808,4.5
93,6502,2.5
505,976,2.75
50,6207,3.75
455,6199,3.0
310,3589,2.0
371,3583,2.75
352,7557,1.5
119,5252,4.0
475,7385,3.5
258,3399,3.5
1,2825,3.0
219,4392,4.5
325,2148,2.0
396,2467,4.0
247,3057,4.5
458,4501,1.5
162,6348,1.25
451,1763,3.75
81,6916,2.0
493,5771,2.25
475,5368,3.5
124,5160,2.5
200,4903,0.0
108,6887,2.0
302,4513,3.75
198,3773,2.75
421,2984,3.25
44,3405,3.0
451,4093,1.75
7,5642,3.0
181,2851,0.5
162,5940,4.5
44,9,3.75
295,6712,3.0
214,4502,0.25
598,2459,3.75
416,2275,2.75
104,2058,4.75
105,2664,3.75
87,432,3.0
10,3591,4.75
492,2971,2.5
301,5764,3.25
214,7243,3.75
339,7363,4.25
262,7204,4.75
340,4244,3.25
314,5242,4.5
323,6202,4.0
382,2044,3.5
119,3592,3.0
152,4782,3.25
532,4786,5.0
464,3705,3.5
166,2144,4.0
368,7375,4.0
430,7384,2.25
85,4786,3.25
254,7082,3.25
238,707,4.25
56,4109,1.25
493,3856,3.25
42,2145,4.25
287,2295,4.25
597,6905,4.0
104,2302,3.0
505,6040,1.25
446,3901,1.75
85,54,2.75
505,3639,3.75
535,256,4.75
319,950,1.75
11,2843,2.75
505,2415,3.75
67,3206,3.75
601,4513,4.25
320,5684,4.25
62,7514,3.5
137,4115,2.75
451,1622,3.0
94,7536,2.0
368,2969,3.0
129,4646,0.75
144,5110,0.0
193,2639,4.25
536,2270,3.25
67,1901,4.25
326,6512,1.75
289,2674,5.0
566,3056,1.25
61,1560,1.75
443,5477,3.25
410,5248,2.5
533,1772,3.75
256,255,3.5
383,2969,4.0
450,6191,3.0
97,5948,3.5
488,4086,3.0
338,4799,3.5
135,5391,3.75
349,3703,4.0
543,5273,3.5
319,1393,4.0
377,4401,3.0
310,232,5.0
1,699,3.0
94,6693,3.5
170,3400,3.0
301,1239,3.25
140,735,1.0
185,59,3.75
312,5377,2.75
295,7670,3.75
9,7068,3.25
390,1397,5.0
453,5478,2.25
8,23,2.0
312,2666,3.25
341,5648,3.5
521,394,4.0
298,3061,4.5
406,711,1.5
510,1750,4.25
168,395,3.75
505,2613,2.25
451,6504,4.0
87,5475,3.0
366,2654,3.75
79,5240,4.25
416,3742,4.0
480,1566,4.5
558,4393,5.0
565,6208,0.75
475,531,1.0
287,4636,2.0
399,395,4.25
504,5549,3.5
510,2486,4.0
163,7361,4.25
285,3231,3.5
239,1585,2.75
19,7388,3.5
458,2646,0.5
236,2467,3.0
379,571,4.0
444,5111,2.75
99,7086,4.75
29,5670,4.25
467,1412,1.0
133,5772,4.25
459,4971,4.75
487,4643,3.75
165,4079,3.0
83,6936,3.0
98,5483,3.75
72,3415,3.25
64,2049,3.75
361,2153,2.75
200,416,2.75
551,3604,3.5
149,3586,5.0
232,5261,1.5
166,5478,3.0
171,3714,3.25
568,2475,3.0
220,217,4.25
76,5688,4.25
478,2472,3.75
465,3082,4.0
362,3595,3.75
66,5374,3.25
8,698,3.25
200,2846,4.75
480,5379,3.75
432,244,3.5
546,2274,4.25
60,703,4.0
369,2650,4.5
197,3082,1.5
445,3420,3.25
124,3989,3.5
384,6200,3.25
269,4262,1.0
27,5240,4.25
180,4392,4.75
502,2043,2.5
243,5516,2.0
505,1991,2.75
143,4785,3.25
161,5642,2.5
320,6504,2.25
214,4513,2.0
578,3061,3.0
460,4777,3.25
119,3583,4.0
565,6727,3.0
84,1901,4.5
493,7108,2.75
550,3428,4.25
260,2474,2.5
534,3924,3.5
572,4078,4.25
349,4900,3.75
190,1567,5.0
131,7060,3.0
289,5478,1.25
483,2066,3.75
135,3583,3.75
319,4148,2.5
340,987,2.75
251,5771,2.5
163,542,4.25
11,1417,3.25
307,3086,3.5
129,4900,1.75
544,1288,3.5
7,4777,5.0
539,2301,4.0
433,3273,3.75
292,3587,3.0
246,4779,3.0
4,3579,4.25
204,5948,4.5
99,1431,4.25
13,6191,5.0
505,6327,1.75
523,1572,4.75
505,5153,3.5
124,3889,2.0
264,4237,4.5
465,3965,3.0
352,4260,3.0
368,5112,4.25
288,5645,4.25
263,2469,2.5
565,6238,3.5
395,2639,4.5
346,987,3.5
191,2664,3.75
36,5114,4.25
105,1243,3.0
400,399,2.75
410,5367,3.5
52,7385,3.75
379,3896,3.25
421,1242,3.0
277,6205,5.0
245,707,4.0
109,4515,4.75
287,16,3.25
457,4501,4.5
134,6704,5.0
418,1669,2.75
233,734,1.75
173,2277,4.25
166,7060,3.75
239,2495,2.75
42,2869,4.25
260,2307,3.5
582,2274,3.25
238,2291,3.25
256,4386,3.5
323,7533,3.0
338,1764,3.75
535,7253,3.5
292,4914,3.25
40,236,5.0
327,2650,3.25
497,2244,2.75
498,5244,3.75
12,543,2.75
505,6067,1.75
237,4902,3.25
504,5140,2.0
387,5768,3.25
13,952,5.0
268,2271,3.25
504,6911,5.0
546,4545,3.75
465,2287,4.0
8,4249,1.75
167,4909,3.0
313,536,2.75
312,2861,2.75
292,1395,3.0
476,416,4.0
528,4643,4.25
191,3889,2.5
260,7088,2.5
64,697,3.75
113,3401,3.75
263,2057,3.5
453,6207,3.5
492,4902,5.0
2,3581,3.75
441,7206,4.25
288,4109,4.25
347,2834,0.0
505,6983,3.0
545,5957,3.25
324,6208,4.0
430,4786,3.0
45,5527,3.5
451,3727,1.75
391,955,2.5
37,6207,4.0
94,7376,1.75
115,6893,4.75
400,1910,3.75
498,1398,4.5
51,7361,3.5
304,2984,3.25
105,6904,3.75
94,6355,1.5
587,1754,0.0
423,1900,3.0
157,1567,3.5
312,1090,2.5
80,7502,5.0
104,7507,4.0
319,5,1.25
166,4777,2.5
106,3063,0.0
27,6693,1.75
504,3598,4.0
219,951,4.5
504,3595,3.5
275,2639,3.5
453,406,1.5
85,2984,1.25
231,1567,3.5
388,3251,4.5
177,5369,2.5
143,2971,2.0
124,4274,3.0
352,1111,2.25
188,6206,4.5
486,4718,3.25
539,962,3.75
286,6352,3.5
175,1089,3.75
159,6130,3.5
41,4111,2.0
451,3889,1.0
143,5642,2.5
428,237,3.5
207,3737,3.5
459,2143,4.0
598,2468,3.5
183,4630,3.75
59,401,4.25
98,7512,4.25
103,4513,4.0
292,7221,4.25
380,2963,3.0
281,1225,5.0
112,5384,4.25
465,5369,3.0
293,543,4.0
405,5938,4.0
381,7060,4.0
355,1144,4.25
304,4079,4.5
39,2045,3.75
493,4692,3.5
430,536,2.0
37,6061,4.5
287,6086,0.75
463,3611,3.75
437,3711,1.5
528,1089,4.75
72,3703,3.0
177,3194,4.75
535,1621,3.25
303,2164,3.5
301,7221,3.0
465,1119,3.75
286,2960,3.5
54,3061,4.0
82,3581,3.5
87,6502,2.5
407,1634,4.0
378,5113,4.0
100,2461,1.5
384,4109,0.25
231,6896,2.75
428,3716,4.0
406,3063,3.0
483,3059,3.25
394,40,3.5
505,2835,2.5
489,7512,3.25
451,5536,3.0
368,526,1.75
258,3069,3.25
238,2467,4.5
488,3221,3.25
289,692,3.5
252,1558,2.25
452,5486,4.0
519,1882,4.25
115,1570,4.25
534,2470,2.0
492,4777,4.0
325,7204,4.25
119,3584,3.5
540,2314,4.0
310,2902,4.25
410,1756,2.75
12,4515,5.0
407,1897,1.25
564,686,5.0
504,5155,2.25
477,4905,3.5
187,5374,4.75
493,5114,2.25
98,5643,3.5
140,3434,4.0
541,4079,4.25
530,3742,1.5
135,4630,3.25
488,2268,3.0
206,2294,0.0
168,6502,4.5
169,3400,2.0
532,4078,5.0
393,6369,4.25
458,1247,4.75
376,7531,4.0
186,946,3.5
37,5141,4.25
251,571,3.75
258,7514,3.25
319,5377,4.75
247,2058,4.5
150,5366,3.5
597,7361,4.0
391,1095,4.0
301,730,3.0
68,5776,3.75
397,4237,4.5
179,4786,5.0
286,5632,4.5
195,5240,4.0
394,2045,0.75
531,37,3.75
487,7216,3.0
265,533,3.25
136,5769,2.0
285,1095,4.75
29,7104,3.5
11,2656,2.5
62,4902,5.0
144,4648,4.25
505,2734,3.0
476,3579,3.75
15,4389,4.5
44,7372,3.0
254,2310,3.0
189,7361,4.0
109,1225,5.0
317,4792,3.75
559,271,3.5
312,4901,3.5
254,1119,3.5
268,7212,3.0
61,78,2.5
532,5645,4.5
470,2738,2.25
173,6196,3.5
421,3895,3.25
319,411,3.25
139,5487,4.25
301,3429,3.5
263,2965,3.5
61,2694,2.75
579,1225,5.0
81,2294,3.0
260,2481,3.5
273,6905,2.5
67,2970,3.75
494,4262,3.75
102,4777,4.0
435,959,2.25
28,6700,3.0
10,7378,5.0
461,2475,3.5
222,7514,3.75
362,3199,4.25
59,75,3.5
544,1089,3.75
134,6199,2.5
452,7543,3.5
141,4648,3.75
470,5308,0.0
343,5762,3.5
335,1888,4.25
319,5506,4.25
48,2080,3.0
